# Threat Intelligence Export Feed
# Dataset Version: 1.0
# Generated: 2025-03-10
#
# Column Definitions:
# record_id           -> Unique record identifier for the threat event
# src_ip              -> Source IP address involved in the activity
# dst_ip              -> Destination IP observed in telemetry
# indicator_value     -> Main indicator (hash/domain/url/ip)
# indicator_type      -> Type of IOC (md5, sha256, domain, url, ip)
# first_seen_epoch    -> First observed timestamp in epoch format
# last_seen_epoch     -> Last observed timestamp in epoch format (may be empty if still active)
# severity_score      -> Threat severity score (0-100)
# confidence_score    -> Confidence in detection (0-100)
# campaign            -> Associated malware campaign or threat actor
# context_details     -> Complex structured metadata (JSON-like string with host/user/process info)
# tags                -> Pipe-separated classification tags
# analyst_note        -> Analyst investigation note
# reviewed            -> Whether the IOC has been reviewed (true/false)
record_id,src_ip,dst_ip,indicator_value,indicator_type,first_seen_epoch,last_seen_epoch,severity_score,confidence_score,campaign,context_details,tags,analyst_note,reviewed
R04769,108.210.118.245,10.0.16.205,http://secure-login.org/drop.bin,url,1704649189,,80,83,CobaltStrike,"{host:HR-PC17,user:svc_backup,process:chrome.exe,geo:DE,asn:AS62021}",loader|phishing,Possible lateral movement,true
R04770,71.236.81.46,10.0.15.117,14e49092cb0b695363675cafb73790165d2a61fd5d5558e96d588205fa689007,sha256,1704225177,1705294313,64,43,QakBot,"{host:FIN-SRV01,user:asmith,process:chrome.exe,geo:NL,asn:AS34122}",recon|scanner,Suspicious download observed,true
R04771,132.166.161.31,10.0.10.63,144edf747305fd6905c1ff9246d981db,md5,1704370092,,56,81,LockBit,"{host:DEV-LT07,user:analyst,process:chrome.exe,geo:KP,asn:AS37075}",scanner|download|ransomware|c2,Suspicious download observed,true
R04772,146.174.204.167,10.0.9.121,60fe86f5257b38646324280c0809e434fa1028b078c9b3ff68c582feda963359,sha256,1704255396,,45,72,Unknown,"{host:ENG-LT02,user:jdoe,process:chrome.exe,geo:DE,asn:AS15189}",beacon|apt,Suspicious download observed,false
R04773,141.228.19.228,10.0.17.120,f75508962d6a3707850b757fac8ccc29,md5,1704585049,1705108973,72,92,CobaltStrike,"{host:SALES-PC09,user:analyst,process:outlook.exe,geo:KP,asn:AS17295}",infostealer|dropper|loader,Possible lateral movement,true
R04774,191.18.226.165,10.0.18.68,http://auth-panel.ru/payload.bin,url,1704394278,1706350733,62,80,BlackCat,"{host:ENG-LT02,user:svc_backup,process:wscript.exe,geo:RU,asn:AS23445}",malware|loader|dropper|download,Automated detection alert,false
R04775,117.213.220.90,10.0.9.70,980845cf6a594bd4b4a79ec9238e0f92,md5,1705454874,1705525346,85,95,LockBit,"{host:ENG-LT02,user:admin,process:chrome.exe,geo:IR,asn:AS6664}",download|beacon|ransomware|c2,Suspicious download observed,false
R04776,89.201.126.63,10.0.15.242,data-node.net,domain,1704449211,1705883766,57,96,Mirai,"{host:HR-PC17,user:guest,process:cmd.exe,geo:KP,asn:AS32371}",phishing|download,Suspicious download observed,false
R04777,252.254.67.68,10.0.20.183,0905c1a1d200edfb4d83825940ac4e5f153684a11f0c707e37f5f4dfb2e37ee9,sha256,1705697857,1707312153,43,93,Unknown,"{host:SALES-PC09,user:jdoe,process:powershell.exe,geo:RU,asn:AS6539}",lateral|dropper|malware,Automated detection alert,false
R04778,142.207.199.222,10.0.16.132,99.242.63.62,ip,1704793428,1704995062,87,87,TrickBot,"{host:DEV-LT07,user:bpatel,process:powershell.exe,geo:CN,asn:AS17535}",beacon|c2|dropper|scanner,Possible lateral movement,true
R04779,140.240.183.73,10.0.15.121,http://secure-login.ru/panel.bin,url,1704931643,1705037806,57,57,APT29,"{host:SALES-PC09,user:asmith,process:cmd.exe,geo:IR,asn:AS4725}",beacon|phishing|scanner,Possible lateral movement,true
R04780,126.184.23.246,10.0.17.31,update-check.xyz,domain,1704370475,1706088027,61,51,RedLine,"{host:FIN-SRV02,user:mwong,process:cmd.exe,geo:KP,asn:AS27823}",beacon|apt|download,Possible lateral movement,false
R04781,120.154.137.137,10.0.18.21,eb471172956ab7149f34f075d534c13f7a4a74c3ea63024cd50e740051278719,sha256,1705511780,,61,40,Emotet,"{host:EDGE-GW01,user:asmith,process:chrome.exe,geo:KP,asn:AS35225}",download|beacon,Automated detection alert,false
R04782,234.56.208.219,10.0.1.109,63.195.80.78,ip,1705803341,1706783741,40,88,CobaltStrike,"{host:FIN-SRV02,user:mwong,process:cmd.exe,geo:KP,asn:AS10344}",apt|download|infostealer,Requires further investigation,false
R04783,105.231.113.12,10.0.12.230,auth-panel.org,domain,1704355589,,41,77,APT29,"{host:FIN-SRV02,user:admin,process:chrome.exe,geo:KP,asn:AS38226}",c2|download|malware,Requires further investigation,true
R04784,227.175.175.38,10.0.9.11,http://secure-login.cn/payload.bin,url,1704211939,1705576893,56,49,Mirai,"{host:EDGE-GW01,user:asmith,process:outlook.exe,geo:KP,asn:AS6182}",infostealer|email|ransomware|c2,Suspicious download observed,true
R04785,4.129.229.245,10.0.9.116,eee5643a528d0f98f97bca346e04ad2aba16433f7784141c5b26c080f8041567,sha256,1704994543,1705954697,76,76,CobaltStrike,"{host:OPS-SRV03,user:asmith,process:chrome.exe,geo:DE,asn:AS1386}",c2|scanner|infostealer|ransomware,Confirmed malicious beacon,false
R04786,231.216.32.10,10.0.5.67,f3433627bef11e9b8ae56c2b4b09fae29344989c0425c869d62d1d2b0816a4a2,sha256,1704300234,1704800917,76,81,BlackCat,"{host:OPS-SRV03,user:asmith,process:powershell.exe,geo:CN,asn:AS61192}",loader|apt|ransomware|malware,Requires further investigation,false
R04787,103.131.61.18,10.0.13.107,f20b9ac2414f8724981cb5d4c70a9fafa23444626e55eda94372dfe98e48ea63,sha256,1706024401,1706780642,84,56,Emotet,"{host:SALES-PC09,user:jdoe,process:outlook.exe,geo:CN,asn:AS6176}",phishing|recon|beacon|ransomware,Automated detection alert,false
R04788,44.240.160.14,10.0.7.17,109.198.229.90,ip,1705793765,1706575269,54,53,Mirai,"{host:OPS-SRV03,user:admin,process:outlook.exe,geo:NL,asn:AS44752}",loader|malware|c2,Automated detection alert,false
R04789,173.66.242.50,10.0.15.51,fda561d5bb2436444a4add995b119cd34ac76aab8ba2b3bcd66e7bd6631ad5c9,sha256,1705651144,1706188516,48,42,CobaltStrike,"{host:DEV-LT07,user:svc_backup,process:chrome.exe,geo:IR,asn:AS20082}",ransomware|email|phishing|loader,Confirmed malicious beacon,true
R04790,50.93.166.236,10.0.15.27,http://backup-sync.org/payload.bin,url,1704933440,1706706637,47,90,BlackCat,"{host:HR-PC17,user:analyst,process:powershell.exe,geo:RU,asn:AS32800}",phishing|scanner|email|recon,Suspicious download observed,true
R04791,160.132.50.103,10.0.18.243,data-node.net,domain,1704326890,,69,47,Emotet,"{host:OPS-SRV03,user:guest,process:rundll32.exe,geo:RU,asn:AS37982}",download|loader|lateral|beacon,Suspicious download observed,true
R04792,220.163.159.181,10.0.17.105,235.82.9.40,ip,1704835303,1706436668,83,71,QakBot,"{host:DEV-LT07,user:asmith,process:cmd.exe,geo:KP,asn:AS13826}",email|phishing,Requires further investigation,true
R04793,142.110.191.216,10.0.17.182,187.34.50.23,ip,1704531310,1704675707,91,73,QakBot,"{host:EDGE-GW01,user:asmith,process:outlook.exe,geo:KP,asn:AS37320}",lateral|scanner|infostealer|dropper,Automated detection alert,true
R04794,3.19.243.168,10.0.15.96,37feebc9234e0be5990ec53cc58e57cb,md5,1704434777,1706307872,80,52,TrickBot,"{host:EDGE-GW01,user:admin,process:outlook.exe,geo:NL,asn:AS50341}",ransomware|beacon|email|c2,Confirmed malicious beacon,true
R04795,17.72.184.101,10.0.8.164,secure-login.ru,domain,1704497628,,99,64,LockBit,"{host:OPS-SRV03,user:jdoe,process:cmd.exe,geo:RU,asn:AS57777}",loader|email,Possible lateral movement,true
R04796,197.7.217.73,10.0.6.188,1b9de97c686100c48476060964f40d8b,md5,1704956930,1705217923,71,50,CobaltStrike,"{host:DEV-LT07,user:admin,process:chrome.exe,geo:CN,asn:AS20605}",dropper|lateral|apt|loader,Requires further investigation,false
R04797,202.126.115.57,10.0.12.64,112.111.91.113,ip,1705533737,,88,95,RedLine,"{host:FIN-SRV01,user:mwong,process:chrome.exe,geo:IR,asn:AS29311}",lateral|loader|download|beacon,Automated detection alert,false
R04798,108.207.88.21,10.0.13.1,99.180.214.145,ip,1704948923,1706584653,76,69,Unknown,"{host:EDGE-GW01,user:analyst,process:rundll32.exe,geo:NL,asn:AS1856}",phishing|c2|infostealer|malware,Possible lateral movement,false
R04799,174.29.77.182,10.0.2.196,http://data-node.xyz/stage.bin,url,1704184682,1706056678,82,78,LockBit,"{host:FIN-SRV01,user:svc_backup,process:rundll32.exe,geo:RU,asn:AS3195}",email|dropper,Possible lateral movement,true
R04800,110.13.32.215,10.0.0.114,233.53.75.231,ip,1705612740,1706157548,91,83,TrickBot,"{host:HR-PC17,user:guest,process:powershell.exe,geo:CN,asn:AS40132}",c2|loader|malware,Suspicious download observed,false
R04801,160.114.46.82,10.0.17.159,http://cdn-stage.top/payload.bin,url,1704838443,1705403517,49,47,APT29,"{host:DEV-LT07,user:guest,process:rundll32.exe,geo:NL,asn:AS12442}",scanner|beacon|email|phishing,Confirmed malicious beacon,true
R04802,52.4.44.237,10.0.15.77,418a1ee9cb7646eeb886a853ea350bdd,md5,1704236087,1704816421,86,52,CobaltStrike,"{host:DEV-LT07,user:mwong,process:wscript.exe,geo:DE,asn:AS4823}",loader|dropper|malware|download,Possible lateral movement,true
R04803,203.120.247.251,10.0.9.2,cdn-stage.cn,domain,1704857387,1705842331,72,61,LockBit,"{host:EDGE-GW01,user:asmith,process:wscript.exe,geo:IR,asn:AS48595}",dropper|apt|lateral,Requires further investigation,false
R04804,20.143.22.187,10.0.8.138,backup-sync.cn,domain,1705059379,1705729849,67,86,Emotet,"{host:FIN-SRV01,user:svc_backup,process:outlook.exe,geo:IR,asn:AS54620}",download|ransomware,Suspicious download observed,true
R04805,7.191.196.103,10.0.14.171,http://secure-login.net/stage.bin,url,1705848745,,91,44,APT29,"{host:HR-PC17,user:svc_backup,process:chrome.exe,geo:KP,asn:AS23380}",phishing|email|recon,Possible lateral movement,false
R04806,187.90.207.55,10.0.15.234,http://data-node.top/payload.bin,url,1704976038,1706188481,63,60,Emotet,"{host:HR-PC17,user:admin,process:rundll32.exe,geo:DE,asn:AS8716}",c2|loader|beacon|scanner,Suspicious download observed,true
R04807,32.198.160.66,10.0.19.163,secure-login.ru,domain,1705804978,1705874472,90,47,QakBot,"{host:SALES-PC09,user:analyst,process:outlook.exe,geo:CN,asn:AS41722}",download|ransomware|infostealer,Suspicious download observed,false
R04808,27.12.205.52,10.0.20.249,d70149a7c7f36bafa64b54b013f0baae,md5,1705988608,1706982109,87,96,Unknown,"{host:FIN-SRV02,user:svc_backup,process:outlook.exe,geo:NL,asn:AS7971}",download|email|ransomware,Automated detection alert,true
R04809,14.252.245.83,10.0.17.234,http://update-check.org/stage.bin,url,1706011472,1707463501,78,62,Emotet,"{host:EDGE-GW01,user:analyst,process:powershell.exe,geo:RU,asn:AS45043}",c2|lateral|ransomware,Requires further investigation,true
R04810,213.216.224.208,10.0.11.193,http://update-check.top/stage.bin,url,1705257159,,67,68,QakBot,"{host:DEV-LT07,user:mwong,process:wscript.exe,geo:KP,asn:AS5860}",recon|infostealer|download|loader,Confirmed malicious beacon,true
R04811,196.8.217.3,10.0.14.207,2e245f984f959712645e36d908b759a7,md5,1705218832,1706647037,92,56,TrickBot,"{host:HR-PC17,user:guest,process:wscript.exe,geo:CN,asn:AS11342}",infostealer|ransomware,Requires further investigation,false
R04812,130.51.212.219,10.0.1.79,206.39.18.7,ip,1704687769,1704737180,82,75,RedLine,"{host:HR-PC17,user:jdoe,process:rundll32.exe,geo:DE,asn:AS39417}",c2|infostealer|recon|lateral,Requires further investigation,false
R04813,234.109.123.68,10.0.14.121,http://update-check.top/drop.bin,url,1704391602,1705796134,65,47,RedLine,"{host:FIN-SRV01,user:admin,process:powershell.exe,geo:RU,asn:AS29973}",email|apt|c2|lateral,Requires further investigation,false
R04814,221.228.177.200,10.0.6.217,df520beb0d07a7489587cf7a4711b699800d47e63ced6c9528087c470aa7bf5c,sha256,1705643652,1707441242,51,77,Emotet,"{host:FIN-SRV01,user:svc_backup,process:chrome.exe,geo:RU,asn:AS16002}",infostealer|lateral,Automated detection alert,true
R04815,32.208.105.164,10.0.17.228,250.202.238.86,ip,1704223823,1704609717,70,52,TrickBot,"{host:EDGE-GW01,user:admin,process:outlook.exe,geo:DE,asn:AS60595}",loader|lateral|beacon|download,Requires further investigation,false
R04816,197.189.134.1,10.0.9.224,http://secure-login.top/panel.bin,url,1705050096,1705389255,70,74,LockBit,"{host:SALES-PC09,user:svc_backup,process:rundll32.exe,geo:NL,asn:AS64055}",recon|apt|ransomware,Suspicious download observed,true
R04817,149.58.254.4,10.0.6.36,45aefcfe4c4b2dd6251d1cde2821d0a6,md5,1704823420,1706426538,92,84,APT29,"{host:SALES-PC09,user:mwong,process:outlook.exe,geo:DE,asn:AS6180}",recon|c2|phishing|dropper,Confirmed malicious beacon,true
R04818,138.62.17.165,10.0.12.94,741de2642dc2c30f72b00a2b293271f3c22b895f1a7cc8f6ad4698c1253516ec,sha256,1704069526,1704301739,79,83,BlackCat,"{host:EDGE-GW01,user:asmith,process:outlook.exe,geo:IR,asn:AS3779}",scanner|c2|recon|dropper,Requires further investigation,false
R04819,46.178.61.121,10.0.8.25,c70db7b26b0febd130c1f388cff76cfa,md5,1705629716,1706812268,50,78,CobaltStrike,"{host:DEV-LT07,user:analyst,process:wscript.exe,geo:DE,asn:AS42183}",malware|c2,Possible lateral movement,true
R04820,201.54.62.184,10.0.18.189,6c8b74ebdc22472cdad80543ade57188ed4eef2408c184b692123549f6ce2095,sha256,1705009767,1706846059,81,57,RedLine,"{host:FIN-SRV01,user:svc_backup,process:powershell.exe,geo:CN,asn:AS39978}",recon|c2,Possible lateral movement,false
R04821,86.132.174.190,10.0.9.75,http://auth-panel.cn/drop.bin,url,1704970282,,83,57,RedLine,"{host:EDGE-GW01,user:asmith,process:powershell.exe,geo:RU,asn:AS29283}",malware|loader|phishing,Possible lateral movement,true
R04822,16.50.68.69,10.0.0.17,http://auth-panel.xyz/drop.bin,url,1704153072,1704417711,99,49,RedLine,"{host:FIN-SRV01,user:svc_backup,process:outlook.exe,geo:IR,asn:AS19049}",dropper|loader|apt,Suspicious download observed,false
R04823,164.4.45.152,10.0.0.43,secure-login.cn,domain,1704267402,,44,68,LockBit,"{host:HR-PC17,user:svc_backup,process:cmd.exe,geo:DE,asn:AS20950}",phishing|email|dropper,Automated detection alert,true
R04824,108.44.118.15,10.0.14.235,c24c29ac38ad1eed52931575da69e7ce,md5,1704332602,,60,63,BlackCat,"{host:OPS-SRV03,user:bpatel,process:wscript.exe,geo:KP,asn:AS25669}",email|c2|loader,Confirmed malicious beacon,true
R04825,249.217.149.145,10.0.14.104,176.214.169.37,ip,1704360827,1705920356,51,89,CobaltStrike,"{host:EDGE-GW01,user:jdoe,process:outlook.exe,geo:CN,asn:AS59968}",dropper|email|download|malware,Possible lateral movement,true
R04826,219.193.10.50,10.0.9.55,2eab241e59e0bb21f8945c3d10eb9e0e9396db1c86ebf47d9fac6a32270e629f,sha256,1704221939,1705146736,76,44,Unknown,"{host:FIN-SRV02,user:analyst,process:outlook.exe,geo:RU,asn:AS56883}",download|email|dropper,Suspicious download observed,false
R04827,71.6.212.96,10.0.15.187,ec6d2ade7f31958a8c5e3a0cca1be05c5d27878a5a9c3b4f1a265d7737ea4327,sha256,1705990761,1707858639,51,67,TrickBot,"{host:FIN-SRV01,user:guest,process:wscript.exe,geo:IR,asn:AS53889}",dropper|ransomware|recon,Confirmed malicious beacon,true
R04828,60.165.124.54,10.0.12.69,data-node.xyz,domain,1705595287,1706172877,94,54,Mirai,"{host:OPS-SRV03,user:svc_backup,process:wscript.exe,geo:DE,asn:AS16058}",malware|infostealer,Suspicious download observed,false
R04829,240.21.205.149,10.0.12.50,data-node.ru,domain,1705915346,1706497671,48,88,Mirai,"{host:SALES-PC09,user:asmith,process:powershell.exe,geo:DE,asn:AS2831}",infostealer|phishing|email,Suspicious download observed,true
R04830,162.106.95.19,10.0.18.193,8214ff06be3d9da62e34767c71474c70c5ed147b9912a213ae3c7118bd8e59cd,sha256,1704851205,1705824075,87,49,CobaltStrike,"{host:FIN-SRV02,user:analyst,process:outlook.exe,geo:NL,asn:AS55209}",loader|apt|malware|beacon,Possible lateral movement,true
R04831,109.178.129.122,10.0.4.184,6b00f0d0e0fc7ebd4dd4158a155140d3,md5,1704838406,1704840570,59,95,Mirai,"{host:FIN-SRV02,user:admin,process:powershell.exe,geo:NL,asn:AS11016}",dropper|c2|beacon,Confirmed malicious beacon,false
R04832,156.236.251.200,10.0.1.192,13e6a495122d0b4e0233b1a76b2f4171,md5,1705144274,1705233399,83,49,QakBot,"{host:FIN-SRV01,user:admin,process:outlook.exe,geo:CN,asn:AS17303}",malware|dropper,Confirmed malicious beacon,false
R04833,164.46.19.156,10.0.20.148,http://data-node.ru/stage.bin,url,1705379155,1706798586,56,83,Mirai,"{host:SALES-PC09,user:svc_backup,process:cmd.exe,geo:NL,asn:AS14864}",loader|ransomware|email|apt,Possible lateral movement,false
R04834,246.50.3.147,10.0.6.172,update-check.top,domain,1705171247,1705409092,69,40,TrickBot,"{host:SALES-PC09,user:analyst,process:wscript.exe,geo:KP,asn:AS1859}",beacon|lateral|infostealer|loader,Requires further investigation,false
R04835,102.137.17.221,10.0.15.47,79.247.141.223,ip,1704583977,1706069069,58,86,BlackCat,"{host:ENG-LT02,user:mwong,process:outlook.exe,geo:DE,asn:AS51915}",scanner|download|apt|dropper,Confirmed malicious beacon,false
R04836,3.112.61.122,10.0.6.203,163.6.209.135,ip,1704797929,1705480048,67,48,Emotet,"{host:EDGE-GW01,user:analyst,process:chrome.exe,geo:NL,asn:AS36798}",c2|dropper|phishing,Confirmed malicious beacon,true
R04837,160.209.187.33,10.0.15.226,6b1aa892bf5145e05e266705f5a3d492,md5,1705236636,1707060868,71,61,LockBit,"{host:OPS-SRV03,user:asmith,process:powershell.exe,geo:NL,asn:AS30916}",apt|download,Possible lateral movement,true
R04838,45.126.103.21,10.0.8.12,7e2837badbe11843d39b42ddd5373866,md5,1704131019,1706065827,49,53,CobaltStrike,"{host:DEV-LT07,user:admin,process:outlook.exe,geo:IR,asn:AS28176}",scanner|ransomware|recon,Possible lateral movement,true
R04839,135.64.226.166,10.0.5.31,37.99.221.39,ip,1705805619,1705821576,41,93,BlackCat,"{host:DEV-LT07,user:bpatel,process:powershell.exe,geo:DE,asn:AS37870}",scanner|dropper|apt|beacon,Automated detection alert,false
R04840,185.192.235.158,10.0.5.19,22.180.83.35,ip,1705191473,1705297958,87,91,CobaltStrike,"{host:SALES-PC09,user:asmith,process:wscript.exe,geo:RU,asn:AS16367}",phishing|malware|beacon|ransomware,Suspicious download observed,false
R04841,191.220.201.157,10.0.11.172,5fba47dd04d0a9ef01e19ff64c98bf7f10374a17e6a40e66a742d390a95fb1f8,sha256,1704704420,1705541943,98,50,APT29,"{host:DEV-LT07,user:asmith,process:outlook.exe,geo:IR,asn:AS25316}",download|infostealer|beacon|apt,Confirmed malicious beacon,false
R04842,69.33.54.145,10.0.1.189,http://backup-sync.ru/payload.bin,url,1704753887,1704759457,72,50,LockBit,"{host:DEV-LT07,user:svc_backup,process:rundll32.exe,geo:RU,asn:AS53234}",email|phishing,Automated detection alert,false
R04843,19.182.56.188,10.0.20.32,http://auth-panel.ru/stage.bin,url,1705635779,1707132005,82,47,Emotet,"{host:FIN-SRV01,user:svc_backup,process:wscript.exe,geo:IR,asn:AS28196}",recon|apt,Requires further investigation,true
R04844,41.242.196.148,10.0.4.129,e4708551fca4db170d54143aaf60218c4e4505f8f9f92780f8b116fbcd134ef9,sha256,1704352344,1704738914,82,61,TrickBot,"{host:HR-PC17,user:guest,process:rundll32.exe,geo:DE,asn:AS63722}",phishing|download,Automated detection alert,false
R04845,107.231.69.89,10.0.13.154,53.253.24.235,ip,1704663390,1705848112,41,79,Emotet,"{host:OPS-SRV03,user:mwong,process:wscript.exe,geo:DE,asn:AS49246}",lateral|beacon,Requires further investigation,false
R04846,212.175.40.77,10.0.16.204,74c007711865a94d108b33fad9e8ff3b265d809ea054f152f8a76c8e7d0e8ea1,sha256,1705694890,,59,79,APT29,"{host:EDGE-GW01,user:svc_backup,process:powershell.exe,geo:NL,asn:AS54691}",email|c2|loader|malware,Suspicious download observed,false
R04847,29.102.76.249,10.0.20.241,78b083dd27774e7940df17640825ce28,md5,1704464802,1705168073,61,72,BlackCat,"{host:ENG-LT02,user:mwong,process:powershell.exe,geo:KP,asn:AS62164}",beacon|email,Confirmed malicious beacon,true
R04848,238.180.6.129,10.0.17.174,61.220.249.212,ip,1704301032,1705208942,92,89,Unknown,"{host:FIN-SRV01,user:admin,process:wscript.exe,geo:RU,asn:AS53388}",lateral|infostealer|apt,Possible lateral movement,true
R04849,50.65.8.186,10.0.0.46,f7485ef4f17aed59479e8535ea3d9736,md5,1706015333,1707831770,54,67,QakBot,"{host:ENG-LT02,user:bpatel,process:wscript.exe,geo:NL,asn:AS55694}",phishing|dropper|ransomware|malware,Confirmed malicious beacon,false
R04850,146.100.161.43,10.0.2.211,ed6ec829dd847ecf6ab8f5029094156a,md5,1704145659,1704341516,66,70,Mirai,"{host:ENG-LT02,user:mwong,process:cmd.exe,geo:IR,asn:AS27772}",c2|scanner,Automated detection alert,true
R04851,55.73.124.161,10.0.5.82,05769a241bcf83c0fd5c3f1545b252e0e4c17ad69718dff710d449b7ee29d8bc,sha256,1704848485,1705547934,83,88,QakBot,"{host:FIN-SRV02,user:admin,process:wscript.exe,geo:RU,asn:AS37388}",c2|apt,Requires further investigation,true
R04852,29.181.36.67,10.0.19.155,http://secure-login.net/drop.bin,url,1704257134,1705471460,57,92,Emotet,"{host:EDGE-GW01,user:jdoe,process:rundll32.exe,geo:DE,asn:AS41998}",dropper|email|apt|phishing,Suspicious download observed,true
R04853,136.207.116.76,10.0.0.98,117.234.214.103,ip,1704341859,1705086207,91,90,LockBit,"{host:OPS-SRV03,user:svc_backup,process:powershell.exe,geo:KP,asn:AS36072}",lateral|recon|phishing|apt,Possible lateral movement,false
R04854,87.11.195.36,10.0.13.66,134.224.86.159,ip,1705836223,1707009025,61,55,BlackCat,"{host:ENG-LT02,user:jdoe,process:wscript.exe,geo:IR,asn:AS29504}",download|recon|lateral|c2,Requires further investigation,true
R04855,102.38.247.252,10.0.12.23,4be88085546e966880e29f7c446d76e839972c2d85f4d4ad1b4df77f0d906fa5,sha256,1705336578,1706899552,93,76,TrickBot,"{host:DEV-LT07,user:analyst,process:outlook.exe,geo:NL,asn:AS56159}",infostealer|dropper,Possible lateral movement,false
R04856,7.77.143.112,10.0.0.7,d680003c82b6a56fd2b65b13d0fb7f88,md5,1705056752,1705141083,56,88,RedLine,"{host:ENG-LT02,user:mwong,process:outlook.exe,geo:IR,asn:AS48196}",download|c2|dropper|phishing,Confirmed malicious beacon,true
